0.231300	0.528397	1
0.194370	0.616508	1
0.677403	0.089616	1
0.078391	0.623766	1
0.655002	0.505554	1
0.319351	0.248435	1
0.041658	0.578613	1
0.988976	0.603476	0
0.503626	0.370723	1
0.850797	0.062397	1
0.712632	0.349746	1
0.255127	0.327094	1
0.766156	0.548863	1
0.149260	0.179544	1
0.222759	0.148738	1
0.916145	0.454058	0
0.677135	0.110515	1
0.070566	0.354538	1
0.200131	0.148957	1
0.978304	0.855133	0
0.654511	0.297655	1
0.103568	0.696169	1
0.876268	0.092545	1
0.299645	0.379895	1
0.463267	0.150442	1
0.442292	0.175900	1
0.500188	0.697419	1
0.502994	0.266344	1
0.246282	0.652254	1
0.445887	0.469041	1
0.800992	0.362032	1
0.923099	0.478127	0
0.472547	0.993665	0
0.832665	0.672678	0
0.142622	0.810968	1
0.527811	0.797133	1
0.108624	0.631379	1
0.493302	0.984892	0
0.723924	0.792947	0
0.364787	0.187191	1
0.943389	0.807078	0
0.363090	0.443577	1
0.504498	0.866084	0
0.709921	0.750780	0
0.518338	0.155808	1
0.219821	0.319330	1
0.517840	0.142920	1
0.797457	0.990387	0
0.136586	0.630121	1
0.663065	0.279208	1
0.441090	0.190876	1
0.076341	0.549713	1
0.822255	0.569643	0
0.534605	0.546179	1
0.362589	0.899392	1
0.733370	0.305978	1
0.706470	0.096460	1
0.749556	0.210968	1
0.962544	0.459476	0
0.961748	0.480882	0
0.615285	0.181568	1
0.800212	0.133125	1
0.324489	0.597669	1
0.123512	0.461074	1
0.227790	0.786577	1
0.740282	0.668880	1
0.977453	0.816623	0
0.218593	0.799708	1
0.386266	0.753198	1
0.345887	0.748855	1
0.652589	0.079256	1
0.054834	0.359060	1
0.175716	0.804389	1
0.570027	0.138260	1
0.263865	0.531775	1
0.619143	0.879150	0
0.713343	0.419354	1
0.012275	0.037832	1
0.017023	0.135787	1
0.498906	0.244813	1
0.922364	0.239188	1
0.913692	0.899817	0
0.055812	0.132285	1
0.699525	0.442077	1
0.885483	0.045411	1
0.190932	0.538072	1
0.124668	0.245766	1
0.897132	0.300384	1
0.050155	0.467159	1
0.438645	0.314020	1
0.998934	0.057787	0
0.193170	0.712277	1
0.477142	0.205445	1
0.750109	0.494165	1
0.341232	0.249016	1
0.738978	0.263596	1
0.488204	0.652670	1
0.163412	0.544016	1
0.784955	0.862937	0
0.986093	0.670438	0
0.908348	0.177025	1
0.208511	0.033016	1
0.422791	0.105643	1
0.333400	0.472946	1
0.572802	0.772045	1
0.786967	0.571736	1
0.829832	0.980137	0
0.284013	0.306974	1
0.185583	0.034123	1
0.801138	0.526815	1
0.283138	0.540116	1
0.790410	0.771342	0
0.192786	0.953822	1
0.315358	0.977741	0
0.816759	0.301451	1
0.648180	0.725108	1
0.478476	0.856690	1
0.758124	0.901267	0
0.962333	0.091524	1
0.374214	0.535135	1
0.863569	0.161181	1
0.106871	0.693401	1
0.141318	0.390884	1
0.000375	0.326901	1
0.425007	0.801513	1
0.853715	0.708145	0
0.341629	0.644125	1
0.479488	0.534415	1
0.597948	0.794845	1
0.512156	0.414707	1
0.096296	0.160336	1
0.139815	0.574772	1
0.017026	0.897939	1
0.476039	0.979358	0
0.989463	0.850253	0
0.514493	0.853032	1
0.011434	0.621364	1
0.546433	0.152752	1
0.012248	0.546807	1
0.479653	0.437255	1
0.348320	0.333368	1
0.145400	0.689949	1
0.977494	0.624887	0
0.224364	0.575441	1
0.419733	0.736520	1
0.990148	0.516029	0
0.896856	0.129963	1
0.090801	0.913882	1
0.027902	0.566840	1
0.893240	0.017364	1
0.417093	0.407733	1
0.870396	0.428527	1
0.029097	0.416829	1
0.581280	0.041345	1
0.963636	0.060933	1
0.478599	0.311956	1
0.394301	0.623999	1
0.001905	0.371794	1
0.248887	0.226269	1
0.947236	0.668619	0
0.962789	0.937384	0
0.184648	0.859645	1
0.067347	0.275449	1
0.773526	0.095249	1
0.842289	0.666767	0
0.112613	0.259382	1
0.074500	0.983009	1
0.687910	0.103597	1
0.399838	0.269190	1
0.144941	0.363474	1
0.330122	0.623541	1
0.675430	0.724423	1
0.247540	0.677334	1
0.096217	0.496427	1
0.903603	0.043453	1
0.165046	0.866392	1
0.980837	0.349695	0
0.726036	0.048185	1
0.625143	0.499563	1
0.143434	0.467433	1
0.166329	0.256047	1
0.726815	0.240829	1
0.239056	0.414725	1
0.344426	0.638894	1
0.683914	0.489367	1
0.002368	0.014037	1
0.112908	0.677797	1
0.738459	0.360448	1
0.355132	0.834677	1
0.856875	0.258735	1
0.878130	0.021922	1
0.125127	0.858967	1
0.371616	0.851163	1
0.907152	0.996760	0
0.350726	0.050585	1
0.464192	0.517055	1
0.306632	0.191007	1
0.757884	0.545688	1
0.605732	0.102310	1
0.184582	0.289646	1
0.591677	0.186950	1
0.303683	0.704585	1
0.864748	0.042142	1
0.065034	0.219880	1
0.876819	0.921909	0
0.478614	0.754949	1
0.943830	0.603741	0
0.613916	0.315447	1
0.454904	0.521067	1
0.312206	0.805630	1
0.571652	0.776398	1
0.322684	0.878285	1
0.967405	0.080568	1
0.423973	0.573138	1
0.182878	0.608555	1
0.862784	0.774555	0
0.795505	0.166467	1
0.479140	0.660253	1
0.208609	0.544174	1
0.880133	0.085428	1
0.466083	0.358747	1
0.840377	0.409913	1
0.962488	0.454293	0
0.725360	0.417392	1
0.975360	0.037566	1
0.223022	0.547012	1
0.813964	0.545706	1
0.425297	0.781370	1
0.626274	0.849270	0
0.354507	0.809152	1
0.457825	0.217291	1
0.583707	0.253330	1
0.383758	0.062847	1
0.913584	0.592368	0
0.607021	0.793716	1
0.677796	0.073104	1
0.152464	0.518173	1
0.483017	0.114952	1
0.972465	0.208377	1
0.532345	0.947825	0
0.245943	0.755367	1
0.494838	0.059907	1
0.301073	0.920135	1
0.841277	0.927347	0
0.769404	0.195785	1
0.736500	0.227229	1
0.413076	0.320207	1
0.480559	0.796834	1
0.383054	0.394143	1
0.389202	0.990075	0
0.187860	0.066998	1
0.063179	0.340323	1
0.585170	0.546196	1
0.455276	0.557636	1
0.754573	0.987620	0
0.505461	0.000516	1
0.742987	0.000299	1
0.060423	0.044060	1
0.920434	0.901700	0
0.971407	0.689838	0
0.097485	0.707907	1
0.917067	0.510561	0
0.028114	0.397626	1
0.307395	0.411168	1
0.791769	0.696597	0
0.401243	0.979629	0
0.763595	0.464423	1
0.319952	0.348765	1
0.010619	0.775228	1
0.906401	0.765192	0
0.762848	0.411862	1
0.765708	0.505835	1
0.412161	0.826131	1
0.549895	0.332595	1
0.727831	0.521302	1
0.022432	0.825315	1
0.229209	0.939499	1
0.335876	0.257322	1
0.337126	0.643272	1
0.668490	0.128895	1
0.339869	0.069734	1
0.108524	0.103464	1
0.534156	0.428476	1
0.452229	0.544775	1
0.203704	0.358630	1
0.309967	0.966552	0
0.770493	0.075674	1
0.472387	0.182654	1
0.901805	0.022282	1
0.515249	0.629636	1
0.543584	0.537681	1
0.454951	0.772792	1
0.477180	0.790827	1
0.030115	0.814306	1
0.434099	0.698605	1
0.943201	0.773968	0
0.768338	0.051725	1
0.877431	0.302495	1
0.480201	0.329660	1
0.847270	0.683905	0
0.688291	0.157236	1
0.650457	0.458783	1
0.232911	0.122844	1
0.641437	0.134716	1
0.145126	0.156685	1
0.764351	0.688709	0
0.694366	0.219302	1
0.461502	0.171547	1
0.010130	0.491616	1
0.985853	0.444229	0
0.190221	0.929054	1
0.218196	0.958559	1
0.980779	0.095628	1
0.261054	0.460980	1
0.425288	0.108324	1
0.144885	0.113578	1
0.265560	0.795342	1
0.572361	0.498471	1
0.918186	0.213798	1
0.633187	0.063311	1
0.370484	0.397538	1
0.752020	0.064850	1
0.616840	0.213522	1
0.236397	0.626970	1
0.705138	0.222250	1
0.071199	0.895359	1
0.151304	0.289395	1
0.853918	0.132083	1
0.385022	0.114972	1
0.593063	0.810310	0
0.223296	0.737947	1
0.923889	0.488856	0
0.533289	0.496250	1
0.987327	0.451475	0
0.710048	0.620513	1
0.514786	0.080532	1
0.018052	0.266806	1
0.145382	0.634892	1
0.480328	0.381779	1
0.261862	0.185466	1
0.604029	0.333061	1
0.080825	0.755333	1
0.622456	0.934744	0
0.887416	0.007478	1
0.049716	0.480478	1
0.817789	0.273012	1
0.218426	0.741677	1
0.761868	0.751715	0
0.237927	0.749195	1
0.203189	0.947976	1
0.369708	0.717975	1
0.028508	0.387760	1
0.984781	0.173890	0
0.022652	0.465109	1
0.555669	0.284514	1
0.650575	0.159698	1
0.617575	0.731400	1
0.915031	0.240031	1
0.666144	0.802447	0
0.247509	0.715860	1
0.282925	0.065298	1
0.988872	0.501351	0
0.806975	0.750740	0
0.253066	0.044903	1
0.499934	0.456255	1
0.992878	0.869642	0
0.174231	0.021386	1
0.257402	0.159012	1
0.195275	0.280054	1
0.624121	0.750944	1
0.564568	0.274696	1
0.910642	0.182142	1
0.006097	0.825673	1
0.422173	0.672241	1
0.628120	0.669682	1
0.388101	0.911045	1
0.734980	0.376972	1
0.412396	0.541955	1
0.127712	0.665462	1
0.586858	0.627646	1
0.121717	0.579736	1
0.497289	0.295948	1
0.601122	0.754691	1
0.454960	0.796397	1
0.034744	0.079081	1
0.547341	0.599312	1
0.353777	0.457984	1
0.781454	0.359874	1
0.283657	0.203627	1
0.032114	0.911776	1
0.873309	0.420215	1
0.822821	0.608289	0
0.797187	0.235217	1
0.150244	0.924900	1
0.900679	0.737102	0
0.552546	0.022397	1
0.316838	0.049835	1
0.318345	0.917960	1
0.804525	0.773304	0
0.714357	0.839270	0
0.852385	0.261698	1
0.438582	0.206162	1
0.719682	0.220036	1
0.566036	0.003339	1
0.423663	0.598150	1
0.915115	0.296972	1
0.018365	0.737936	1
0.905261	0.815552	0
0.973154	0.055506	1
0.740452	0.873833	0
0.792608	0.292998	1
0.896230	0.109446	1
0.342832	0.214574	1
0.027406	0.147357	1
0.987878	0.741762	0
0.986627	0.840263	0
0.003461	0.425209	1
0.046425	0.723143	1
0.645245	0.612461	1
0.726481	0.068908	1
0.210611	0.641596	1
0.365880	0.228975	1
0.379532	0.271141	1
0.044527	0.352686	1
0.326647	0.784979	1
0.226519	0.119255	1
0.077977	0.122748	1
0.228701	0.420809	1
0.337322	0.256107	1
0.568166	0.325201	1
0.997869	0.554793	0
0.165464	0.001330	1
0.980002	0.211890	0
0.724473	0.625247	1
0.824350	0.450954	1
0.694155	0.034961	1
0.092550	0.060035	1
0.263936	0.472082	1
0.331176	0.308464	1
0.824768	0.657824	0
0.093443	0.051287	1
0.777079	0.171420	1
0.174035	0.005780	1
0.592228	0.511358	1
0.261887	0.160395	1
0.836558	0.259756	1
0.715188	0.002023	1
0.261086	0.695190	1
0.213912	0.985559	0
0.320437	0.038263	1
0.436512	0.014592	1
0.073224	0.529062	1
0.074627	0.337160	1
0.001144	0.405803	1
0.645624	0.825912	0
0.063627	0.739067	1
0.877199	0.840705	0
0.910486	0.051234	1
0.846485	0.502715	1
0.562592	0.108372	1
0.663109	0.399150	1
0.368128	0.378297	1
0.401173	0.629214	1
0.073488	0.615085	1
0.614773	0.393925	1
0.653348	0.051285	1
0.408517	0.726571	1
0.580347	0.483144	1
0.063731	0.581491	1
0.888948	0.709355	0
0.407404	0.952574	0
0.448422	0.284603	1
0.793280	0.358908	1
0.335837	0.639765	1
0.861623	0.898429	0
0.748137	0.524732	1
0.297580	0.116266	1
0.903030	0.698753	0
0.745480	0.976518	0
0.313838	0.360253	1
0.370443	0.967185	0
0.411538	0.778960	1
0.693756	0.991885	0
0.262105	0.757487	1
0.573377	0.151052	1
0.466842	0.980780	0
0.103627	0.915264	1
0.265383	0.896906	1
0.274172	0.601221	1
0.536672	0.135795	1
0.499650	0.284809	1
0.660527	0.797230	0
0.401075	0.563557	1
0.495982	0.146555	1
0.540074	0.809820	1
0.506807	0.910517	0
0.777005	0.918345	0
0.689477	0.470761	1
0.910230	0.951582	0
0.228248	0.483607	1
0.102634	0.695090	1
0.464387	0.206261	1
0.610354	0.729771	1
0.103168	0.884526	1
0.330991	0.639839	1
0.020320	0.830642	1
0.924648	0.680847	0
0.627871	0.325723	1
0.244404	0.123854	1
0.472277	0.784478	1
0.933674	0.979085	0
0.694995	0.710679	1
0.897430	0.384473	1
0.181440	0.807660	1
0.336055	0.409688	1
0.291267	0.438689	1
0.104778	0.755654	1
0.644950	0.715132	1
0.485425	0.748118	1
0.599658	0.816416	0
0.387957	0.619979	1
0.647058	0.312605	1
0.300826	0.274929	1
0.638328	0.545230	1
0.398783	0.110605	1
0.329708	0.332456	1
0.089690	0.024704	1
0.043135	0.987120	1
0.409176	0.224575	1
0.794780	0.745231	0
0.634263	0.086047	1
0.183920	0.739041	1
0.841702	0.828870	0
0.454174	0.327126	1
0.576988	0.053832	1
0.143543	0.964945	1
0.673811	0.790600	0
0.277550	0.974637	0
0.065529	0.915878	1
0.519867	0.464312	1
0.026483	0.849576	1
0.796768	0.116173	1
0.874279	0.839903	0
0.103293	0.283456	1
0.064478	0.898073	1
0.028686	0.698740	1
0.984121	0.212607	0
0.437781	0.825822	1
0.041477	0.891955	1
0.152949	0.618465	1
0.945787	0.296491	1
0.583409	0.619597	1
0.087092	0.860959	1
0.594234	0.152621	1
0.776837	0.114101	1
0.616933	0.803320	0
0.963677	0.413702	0
0.919493	0.837956	0
0.253605	0.022786	1
0.121412	0.318083	1
0.920859	0.150098	1
0.016823	0.904980	1
0.362705	0.454604	1
0.730802	0.404182	1
0.346559	0.883751	1
0.022646	0.292346	1
0.180242	0.606056	1
0.911944	0.267334	1
0.467015	0.506178	1
0.419955	0.243852	1
0.620279	0.036889	1
0.047171	0.583956	1
0.450590	0.966664	0
0.421912	0.704195	1
0.989450	0.543324	0
0.022278	0.910309	1
0.693422	0.039101	1
0.815289	0.056127	1
0.493705	0.546091	1
0.460309	0.840265	1
0.429842	0.482955	1
0.132611	0.610085	1
0.089011	0.044554	1
0.877419	0.556026	0
0.550732	0.297374	1
0.799877	0.171012	1
0.334263	0.847049	1
0.754968	0.784853	0
0.813713	0.176880	1
0.489048	0.803162	1
0.720205	0.511326	1
0.713471	0.413627	1
0.550426	0.528760	1
0.469754	0.044132	1
0.074851	0.930063	1
0.884396	0.504694	0
0.413018	0.017007	1
0.114778	0.502029	1
0.061562	0.992197	1
0.058054	0.612294	1
0.289571	0.857931	1
0.783306	0.623834	0
0.704980	0.538274	1
0.408687	0.518692	1
0.715154	0.897735	0
0.321855	0.435359	1
0.409061	0.035326	1
0.848986	0.959488	0
0.564087	0.318740	1
0.003619	0.638938	1
0.248803	0.888016	1
0.143632	0.661821	1
0.905023	0.258410	1
0.163850	0.966584	1
0.250607	0.221904	1
0.578878	0.540178	1
0.079836	0.362184	1
0.164012	0.784816	1
0.900457	0.572699	0
0.303508	0.615611	1
0.470435	0.625363	1
0.050970	0.879496	1
0.660690	0.899955	0
0.838983	0.224776	1
0.218695	0.842603	1
0.863714	0.467498	1
0.730618	0.007346	1
0.129320	0.635641	1
0.265756	0.293170	1
0.602225	0.516363	1
0.515074	0.181103	1
0.056541	0.594910	1
0.543286	0.220553	1
0.379726	0.443743	1
0.793252	0.683234	0
0.059354	0.263687	1
0.308598	0.110324	1
0.143183	0.969287	1
0.010279	0.982166	1
0.194064	0.228974	1
0.824769	0.057778	1
0.696473	0.555387	1
0.065124	0.825792	1
0.191028	0.330880	1
0.118962	0.793253	1
0.847243	0.634036	0
0.974355	0.903784	0
0.228946	0.517641	1
0.124337	0.608672	1
0.961385	0.917589	0
0.291907	0.020739	1
0.181276	0.600504	1
0.131063	0.324459	1
0.569791	0.141342	1
0.306625	0.763855	1
0.370316	0.131394	1
0.821633	0.066788	1
0.686781	0.886757	0
0.892581	0.877808	0
0.217637	0.011543	1
0.671061	0.064880	1
0.645579	0.645416	1
0.968664	0.874526	0
0.163058	0.093001	1
0.483198	0.124443	1
0.010590	0.775105	1
0.145182	0.191866	1
0.375609	0.276244	1
0.516325	0.945401	0
0.417586	0.822950	1
0.709256	0.787902	0
0.954343	0.530889	0
0.854690	0.641124	0
0.417646	0.747271	1
0.518933	0.635284	1
0.758814	0.189994	1
0.700164	0.404393	1
0.835410	0.668828	0
0.278919	0.998468	0
0.761829	0.762117	0
0.122910	0.772419	1
0.537222	0.268092	1
0.964285	0.912831	0
0.544336	0.480610	1
0.858232	0.961922	0
0.303560	0.567487	1
0.749824	0.257903	1
0.098376	0.604514	1
0.899027	0.516022	0
0.351785	0.417960	1
0.151306	0.110599	1
0.607954	0.851470	0
0.514992	0.443364	1
0.520298	0.793911	1
0.441831	0.282127	1
0.556028	0.564742	1
0.054546	0.093250	1
0.832834	0.018832	1
