 0.745491 2.70962 0.263428
 0.751503 2.53159 0.261961
 0.757515 2.84142 0.260507
 0.763527 2.93151 0.259066
 0.769539 2.78102 0.257638
 0.775551 2.46084 0.256223
 0.781563 2.69414 0.25482
 0.787575 2.37351 0.25343
 0.793587 2.38557 0.252053
 0.799599 2.69844 0.250688
 0.805611 2.54148 0.249335
 0.811623 2.36708 0.247994
 0.817635 2.58729 0.246666
 0.823647 2.3388 0.245349
 0.829659 2.45044 0.244044
 0.835671 2.55005 0.242751
 0.841683 3.09717 0.241469
 0.847695 2.24306 0.240199
 0.853707 2.23529 0.238941
 0.859719 2.79662 0.237693
 0.865731 2.72249 0.236457
 0.871743 2.43275 0.235232
 0.877756 2.3219 0.234018
 0.883768 2.28713 0.232815
 0.88978 1.75669 0.231623
 0.895792 2.08291 0.230441
 0.901804 2.28835 0.22927
 0.907816 2.27162 0.228109
 0.913828 2.23918 0.226959
 0.91984 2.2846 0.22582
 0.925852 2.40295 0.22469
 0.931864 2.08508 0.223571
 0.937876 2.21175 0.222461
 0.943888 2.17862 0.221362
 0.9499 2.20555 0.220272
 0.955912 2.49073 0.219193
 0.961924 1.88448 0.218123
 0.967936 2.38097 0.217062
 0.973948 1.9301 0.216011
 0.97996 2.28093 0.21497
 0.985972 2.20816 0.213938
 0.991984 2.1895 0.212915
 0.997996 2.27037 0.211901
 1.00401 2.06128 0.210896
 1.01002 2.13805 0.209901
 1.01603 2.29639 0.208914
 1.02204 1.98773 0.207936
 1.02806 1.92588 0.206967
 1.03407 1.78789 0.206007
 1.04008 2.24499 0.205055
 1.04609 1.97161 0.204112
 1.0521 1.83733 0.203178
 1.05812 2.27731 0.202251
 1.06413 1.67641 0.201333
 1.07014 2.23746 0.200424
 1.07615 2.0052 0.199522
 1.08216 2.06545 0.198629
 1.08818 2.41718 0.197743
 1.09419 2.24997 0.196866
 1.1002 1.91657 0.195996
 1.10621 1.85013 0.195134
 1.11222 1.66744 0.19428
 1.11824 1.78269 0.193434
 1.12425 1.91046 0.192595
 1.13026 1.75622 0.191764
 1.13627 2.14735 0.19094
 1.14228 1.86096 0.190124
 1.1483 1.79641 0.189314
 1.15431 1.73866 0.188513
 1.16032 1.97486 0.187718
 1.16633 2.25291 0.186931
 1.17234 2.02553 0.18615
 1.17836 1.79464 0.185377
 1.18437 1.90817 0.18461
 1.19038 1.80404 0.183851
 1.19639 1.76373 0.183098
 1.2024 1.83557 0.182352
 1.20842 1.91525 0.181613
 1.21443 1.82246 0.18088
 1.22044 1.77681 0.180154
 1.22645 1.71328 0.179434
 1.23246 1.52433 0.178721
 1.23848 1.89644 0.178014
 1.24449 1.89492 0.177314
 1.2505 1.46701 0.17662
 1.25651 1.63534 0.175932
 1.26253 1.62366 0.17525
 1.26854 1.87713 0.174575
 1.27455 1.9652 0.173905
 1.28056 1.86602 0.173242
 1.28657 1.90448 0.172584
 1.29259 1.60537 0.171933
 1.2986 1.82344 0.171287
 1.30461 1.84946 0.170647
 1.31062 1.83181 0.170013
 1.31663 1.64452 0.169384
 1.32265 1.73793 0.168761
 1.32866 1.84836 0.168144
 1.33467 1.42569 0.167532
 1.34068 1.94821 0.166926
 1.34669 1.42028 0.166325
 1.35271 1.44835 0.16573
 1.35872 1.61556 0.16514
 1.36473 1.33103 0.164555
 1.37074 1.61965 0.163975
 1.37675 1.22445 0.163401
 1.38277 1.68194 0.162832
 1.38878 1.58487 0.162268
 1.39479 1.6696 0.161709
 1.4008 1.59421 0.161155
 1.40681 1.63004 0.160606
 1.41283 1.49697 0.160062
 1.41884 1.57439 0.159522
 1.42485 1.68618 0.158988
 1.43086 1.607 0.158458
 1.43687 1.65159 0.157934
 1.44289 1.46971 0.157413
 1.4489 1.56606 0.156898
 1.45491 1.75439 0.156387
 1.46092 1.14006 0.155881
 1.46693 1.36177 0.155379
 1.47295 1.29609 0.154882
 1.47896 1.70889 0.15439
 1.48497 1.44329 0.153901
 1.49098 1.47937 0.153417
 1.49699 1.42816 0.152938
 1.50301 1.93287 0.152463
 1.50902 1.22651 0.151992
 1.51503 1.57403 0.151525
 1.52104 1.44837 0.151062
 1.52705 1.65209 0.150604
 1.53307 1.75618 0.15015
 1.53908 1.31186 0.149699
 1.54509 1.36448 0.149253
 1.5511 1.66162 0.148811
 1.55711 1.46451 0.148373
 1.56313 1.3014 0.147938
 1.56914 1.63785 0.147508
 1.57515 1.41407 0.147082
 1.58116 1.41154 0.146659
 1.58717 1.41619 0.14624
 1.59319 1.42779 0.145825
 1.5992 1.50107 0.145414
 1.60521 1.47525 0.145006
 1.61122 1.36695 0.144602
 1.61723 1.36164 0.144201
 1.62325 1.63662 0.143805
 1.62926 1.27112 0.143411
 1.63527 1.48754 0.143022
 1.64128 1.4232 0.142635
 1.64729 1.59511 0.142253
 1.65331 1.38183 0.141873
 1.65932 1.3982 0.141497
 1.66533 1.29613 0.141125
 1.67134 1.48727 0.140756
 1.67735 1.31058 0.14039
 1.68337 1.47565 0.140027
 1.68938 1.47351 0.139668
 1.69539 1.26455 0.139312
 1.7014 1.66064 0.138959
 1.70741 1.43166 0.138609
 1.71343 1.52782 0.138262
 1.71944 1.45576 0.137919
 1.72545 1.38593 0.137578
 1.73146 1.53236 0.137241
 1.73747 1.59453 0.136907
 1.74349 1.41743 0.136575
 1.7495 1.3458 0.136247
 1.75551 1.37265 0.135922
 1.76152 1.27426 0.135599
 1.76754 1.46334 0.13528
 1.77355 1.28704 0.134963
 1.77956 1.46132 0.134649
 1.78557 1.2584 0.134338
 1.79158 1.20318 0.13403
 1.7976 1.21161 0.133724
 1.80361 1.34072 0.133421
 1.80962 1.44239 0.133121
 1.81563 1.31063 0.132824
 1.82164 1.12537 0.132529
 1.82766 1.41174 0.132237
 1.83367 1.31835 0.131948
 1.83968 1.34905 0.131661
 1.84569 1.464 0.131377
 1.8517 1.49365 0.131095
 1.85772 1.23594 0.130816
 1.86373 1.12006 0.130539
 1.86974 1.22644 0.130265
 1.87575 1.43657 0.129994
 1.88176 1.31208 0.129724
 1.88778 1.32253 0.129457
 1.89379 1.18547 0.129193
 1.8998 1.43833 0.128931
 1.90581 1.65188 0.128671
 1.91182 1.30725 0.128414
 1.91784 1.37027 0.128159
 1.92385 1.24022 0.127906
 1.92986 0.938004 0.127655
 1.93587 1.40213 0.127407
 1.94188 1.15642 0.127161
 1.9479 1.14148 0.126917
 1.95391 1.10016 0.126676
 1.95992 1.33317 0.126436
 1.96593 1.1433 0.126199
 1.97194 1.33035 0.125964
 1.97796 1.26234 0.12573
 1.98397 1.07261 0.125499
 1.98998 1.17485 0.125271
 1.99599 1.21872 0.125044
 2.002 1.29185 0.124819
 2.00802 1.29428 0.124596
 2.01403 1.13876 0.124375
 2.02004 1.2977 0.124156
 2.02605 1.22473 0.12394
 2.03206 1.25067 0.123725
 2.03808 1.25068 0.123512
 2.04409 1.41401 0.123301
 2.0501 1.03984 0.123091
 2.05611 1.23285 0.122884
 2.06212 1.21991 0.122679
 2.06814 0.947798 0.122475
 2.07415 1.0996 0.122273
 2.08016 1.24648 0.122073
 2.08617 1.08792 0.121875
 2.09218 1.22575 0.121679
 2.0982 1.23801 0.121484
 2.10421 1.1425 0.121291
 2.11022 1.48795 0.1211
 2.11623 1.2911 0.120911
 2.12224 1.10789 0.120723
 2.12826 1.06893 0.120537
 2.13427 1.05179 0.120353
 2.14028 1.32877 0.12017
 2.14629 1.46965 0.119989
 2.1523 1.18268 0.119809
 2.15832 1.32655 0.119631
 2.16433 1.26086 0.119455
 2.17034 1.35681 0.119281
 2.17635 1.35864 0.119107
 2.18236 1.16185 0.118936
 2.18838 1.26875 0.118766
 2.19439 1.18828 0.118597
 2.2004 1.15186 0.11843
 2.20641 1.3407 0.118265
 2.21242 1.17951 0.118101
 2.21844 1.21541 0.117939
 2.22445 1.11015 0.117778
 2.23046 1.32443 0.117618
 2.23647 1.15688 0.11746
 2.24248 1.20143 0.117303
 2.2485 1.24672 0.117148
 2.25451 0.999791 0.116994
 2.26052 1.29443 0.116841
 2.26653 1.07733 0.11669
 2.27255 1.15646 0.11654
 2.27856 1.26476 0.116392
 2.28457 1.06384 0.116245
 2.29058 1.11184 0.116099
 2.29659 1.05541 0.115954
 2.30261 1.16645 0.115811
 2.30862 1.18517 0.115669
 2.31463 1.18011 0.115528
 2.32064 1.34361 0.115389
 2.32665 1.18305 0.115251
 2.33267 1.14926 0.115114
 2.33868 1.23491 0.114978
 2.34469 1.21425 0.114844
 2.3507 1.34785 0.11471
 2.35671 0.884436 0.114578
 2.36273 1.2744 0.114447
 2.36874 1.11131 0.114318
 2.37475 1.39446 0.114189
 2.38076 1.08102 0.114062
 2.38677 1.23329 0.113936
 2.39279 0.889942 0.113811
 2.3988 0.870727 0.113687
 2.40481 1.17387 0.113564
 2.41082 1.03837 0.113442
 2.41683 1.22349 0.113321
 2.42285 1.15077 0.113202
 2.42886 1.12533 0.113083
 2.43487 0.941274 0.112966
 2.44088 0.933977 0.112849
 2.44689 1.10506 0.112734
 2.45291 1.09698 0.11262
 2.45892 1.16608 0.112506
 2.46493 1.13929 0.112394
 2.47094 1.08631 0.112283
 2.47695 1.13553 0.112172
 2.48297 1.24856 0.112063
 2.48898 1.21457 0.111955
 2.49499 1.27861 0.111848
 2.501 1.03782 0.111741
 2.50701 1.28679 0.111636
 2.51303 1.10463 0.111531
 2.51904 1.10359 0.111428
 2.52505 1.00279 0.111325
 2.53106 1.10627 0.111224
 2.53707 1.20197 0.111123
 2.54309 1.09127 0.111023
 2.5491 1.07555 0.110924
 2.55511 1.15113 0.110826
 2.56112 1.05488 0.110729
 2.56713 1.15305 0.110632
 2.57315 1.10396 0.110537
 2.57916 1.17884 0.110442
 2.58517 1.16214 0.110349
 2.59118 1.22252 0.110256
 2.59719 1.15169 0.110164
 2.60321 1.11684 0.110072
 2.60922 1.0835 0.109982
 2.61523 1.22685 0.109892
 2.62124 1.1271 0.109804
 2.62725 0.98625 0.109716
 2.63327 1.07836 0.109628
 2.63928 1.06519 0.109542
 2.64529 1.02681 0.109456
 2.6513 0.993137 0.109371
 2.65731 1.06491 0.109287
 2.66333 1.10208 0.109204
 2.66934 1.18052 0.109121
 2.67535 1.20417 0.109039
 2.68136 0.890287 0.108958
 2.68737 1.02959 0.108878
 2.69339 1.02757 0.108798
 2.6994 1.11416 0.108719
 2.70541 1.18214 0.108641
 2.71142 1.01054 0.108563
 2.71743 1.29193 0.108486
 2.72345 1.21371 0.10841
 2.72946 1.27081 0.108335
 2.73547 0.98131 0.10826
 2.74148 1.12274 0.108186
 2.74749 1.06597 0.108112
 2.75351 0.984959 0.108039
 2.75952 1.24901 0.107967
 2.76553 0.991396 0.107896
 2.77154 1.34607 0.107825
 2.77756 0.94861 0.107755
 2.78357 1.15257 0.107685
 2.78958 0.968044 0.107616
 2.79559 0.878137 0.107548
 2.8016 0.997256 0.10748
 2.80762 1.01529 0.107413
 2.81363 0.947806 0.107346
 2.81964 1.33417 0.10728
 2.82565 0.987521 0.107215
 2.83166 1.18447 0.10715
 2.83768 1.10907 0.107086
 2.84369 1.19247 0.107022
 2.8497 1.14793 0.106959
 2.85571 1.01012 0.106897
 2.86172 0.893857 0.106835
 2.86774 0.957423 0.106773
 2.87375 1.15046 0.106713
 2.87976 0.937651 0.106652
 2.88577 1.13194 0.106593
 2.89178 1.0343 0.106533
 2.8978 1.07634 0.106475
 2.90381 1.16582 0.106417
 2.90982 1.0587 0.106359
 2.91583 1.00275 0.106302
 2.92184 1.01235 0.106245
 2.92786 1.08014 0.106189
 2.93387 1.01077 0.106134
 2.93988 0.978213 0.106079
 2.94589 0.980507 0.106024
 2.9519 0.956007 0.10597
 2.95792 1.18277 0.105916
 2.96393 0.938775 0.105863
 2.96994 1.11752 0.105811
 2.97595 1.09191 0.105759
 2.98196 1.19259 0.105707
 2.98798 1.07013 0.105656
 2.99399 1.15423 0.105605
 3 1.09517 0.105554
